Gene1,Gene2,Ka,Ks,Ka/Ks,Species,Organism_Name
LOC116772519,LOC116769251,0.9259585136337256,1.5765188500287408,0.587343762884183,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116772519,LOC116778054,0.9198456736178552,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116772519,LOC116768621,1.1151139797068057,4.001950672589496,0.2786426098014,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116772519,LOC116766518,0.991610364631458,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116766993,LOC116779642,0.5005943030815949,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116766993,LOC116776713,0.6142598599114663,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116769325,LOC116769183,0.6489484253847445,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116769325,LOC116769273,0.7216568799714195,2.277859299746825,0.3168136328927906,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116769325,LOC116769340,0.677097124421897,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116769325,LOC116769019,0.7798917952758373,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116769325,LOC116768764,0.8388371839575709,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116769325,LOC116769136,0.8900092320277058,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779416,LOC116765714,0.8545995859568737,2.769374137791144,0.308589429754155,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779416,LOC116772826,1.0985060162881843,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779416,LOC116767117,1.145431339525524,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779416,LOC116779598,1.1803093874884742,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116778030,LOC116777418,0.415824231646895,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116778030,LOC116777419,0.430053736611469,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116778030,LOC116776663,0.7006199793795335,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116778030,LOC116765954,0.718783302335858,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116778030,LOC116772674,0.6967259403238076,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116778030,LOC116776387,0.71225356127855,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116778030,LOC116767803,0.7159668268706646,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116778030,LOC116769411,0.7440665016072876,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116778030,LOC116767757,0.7392266293080338,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116778030,LOC116769661,0.7974465755944746,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116778030,LOC116769900,0.8222594990597136,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116778030,LOC116769370,0.8038988990243494,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116778030,LOC116767121,0.8462939111660455,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116778030,LOC116768043,0.8707395996614768,2.3648738016108704,0.3681970678808988,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116778030,LOC116767957,0.8369653227784488,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116778030,LOC133319384,0.8672319584917236,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116778030,LOC116768833,0.911733979154151,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116778066,LOC116771073,0.5560048665991066,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116778359,LOC116767011,0.7339001792387637,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116778359,LOC133320563,0.764651706813387,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116776638,LOC116776676,0.3149571274231056,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116776638,LOC116776470,0.6256399923485102,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116776638,LOC116776652,0.6421573100814892,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116776638,LOC116776666,0.6671484833874239,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116776638,LOC116776692,0.7036468573750735,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116776638,LOC116768818,0.6763311173372673,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116776638,LOC116776640,0.7648526012083104,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116776638,LOC116768568,0.744005898343676,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116776638,LOC116778249,0.7523912525619075,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116777016,LOC116777000,0.460799721697931,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116777016,LOC116776800,0.7630329279895973,4.8346865849927205,0.1578246934057973,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116777016,LOC116777005,0.6172295382165565,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116777016,LOC116777017,0.6259302453544536,4.054767083047022,0.154368976696952,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116777016,LOC116777015,0.6753387508833092,2.8362458906736183,0.2381100852729358,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116777016,LOC116773980,0.7931584281124779,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116777016,LOC116778405,1.0723604605507466,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116777016,LOC116768924,1.1265374793827574,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116770088,LOC116771625,0.7067848677767947,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116770088,LOC116771523,0.6989759076310489,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116770088,LOC116771405,0.6889066049659597,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116770088,LOC116771501,0.6893910050140339,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116770088,LOC116770269,0.6585558134646985,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116770088,LOC116770130,0.676006960430437,2.62720642501436,0.2573101808803402,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116770088,LOC116770270,0.7024444592116624,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116770088,LOC116765669,0.7602316089689332,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116770088,LOC116770431,0.7525581432813271,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116770088,LOC116770155,1.038478019934197,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116765962,LOC116765967,0.4640833413613388,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116765962,LOC116765957,0.4866490900806663,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116765962,LOC116765963,0.4856065566345199,2.430158852126527,0.1998250263391574,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116765962,LOC116765649,0.5078410709445301,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116765962,LOC116769086,1.0897265681593082,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116766731,LOC133318937,0.0325162481111194,0.1414083459854076,0.2299457495562172,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116769340,LOC116769273,0.7619193346476938,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116769340,LOC116769183,0.8149415125561388,2.786612399723943,0.2924488216003313,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116769340,LOC116768953,0.8177790755869905,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116777418,LOC116777419,0.1533115005382685,0.7198542006357862,0.2129757670412445,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116777418,LOC116776663,0.7903407208862474,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116777418,LOC116765954,0.7984143138903933,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116777418,LOC116767803,0.7057984138096193,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116777418,LOC116769411,0.7710513620887305,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116777418,LOC116776387,0.8197809327139925,3.067626893108708,0.2672361930831925,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116777418,LOC116769661,0.8267150138356554,3.7878039801796746,0.2182570740623278,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116777418,LOC116769900,0.7810077621434228,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116777418,LOC116767121,0.8176229355019202,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116777418,LOC116768043,0.8999849283651216,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116777418,LOC116769992,0.8740069088372466,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116777418,LOC116767957,0.8896766649147849,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116777418,LOC133319384,0.8933533847590138,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116777418,LOC116769370,0.935079137555734,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116777418,LOC116768833,0.8670422207993942,3.3440611376493123,0.2592782204361479,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116777418,LOC116767943,0.9663628073313788,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116777418,LOC116766376,1.1140189077811775,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116777418,LOC116766479,1.1118324282836836,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116777418,LOC116774372,1.3286675714329028,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116777418,LOC116777792,1.324251879993834,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116774425,LOC116773327,1.1731782667822963,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116775449,LOC116767675,0.6854228777942786,2.034211139341457,0.3369477555885241,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116775449,LOC133320866,0.7523953204743498,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116775449,LOC116778981,0.7540222191600088,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116775449,LOC116771229,0.8157546835318674,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116775449,LOC116767189,0.9744064521668864,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116775449,LOC116771961,0.7261117717472547,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116775449,LOC116772252,1.906256684766941,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116775449,LOC116776279,0.8758622740550512,4.747290679141489,0.18449729187711,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116775449,LOC116773115,0.8322695508335123,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116775449,LOC116769681,1.1911573872004269,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116775449,LOC116765632,1.2199517171421406,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116775449,LOC116777149,1.047976292299602,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773391,LOC133320404,0.5028472077789589,2.904961632833783,0.1730994317086497,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773391,LOC116773643,0.5317373723330757,2.185765291936983,0.2432728593022265,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773391,LOC116776742,0.9961126334497852,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773391,LOC116776743,0.9823782563322464,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773391,LOC116776731,1.04688970821277,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773832,LOC116779090,0.9569193173918552,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773832,LOC116775888,1.0475893321156926,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773832,LOC116766387,1.0262676597148035,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773832,LOC116768488,1.026938893708181,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773832,LOC116775949,1.0837441319694183,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773832,LOC116774908,1.0121140141816518,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773832,LOC116765805,1.1187035814916966,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773832,LOC116774797,1.0342955120896375,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773832,LOC116773004,1.096145549450892,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773832,LOC116768511,1.1635879910878142,2.867588978435169,0.4057722357835184,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773832,LOC116774931,1.0297372623612406,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773832,LOC116766567,1.0990531746786667,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773832,LOC116774826,1.0733512499702658,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773832,LOC116774665,1.19781155524101,2.6868858135226064,0.4457992033798544,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773832,LOC116768521,1.151232591297132,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773832,LOC116775175,1.0603387402394024,2.702904862085907,0.39229599055185,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773832,LOC116775437,1.1593281137877909,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773832,LOC133319489,1.1342269783489018,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773832,LOC116774956,1.1424601291407364,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773832,LOC116775342,1.2608300080779853,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773832,LOC116778466,1.108717870494546,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773832,LOC116774759,1.064355656169142,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773832,LOC116774947,1.1335775275936504,2.672833528237411,0.4241107856579393,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773832,LOC116774892,1.1536687052917076,2.9761875410639123,0.3876330672627237,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773832,LOC116778464,1.2011881488048977,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116773832,LOC116774758,1.1535083480492982,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116769699,LOC116769700,0.3284162211100435,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116769699,LOC116765808,0.5293695795901842,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116769699,LOC116765733,0.529802627847149,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116769699,LOC116777466,0.6484568563667386,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116767757,LOC116765954,0.5309872515036173,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116767757,LOC116776663,0.6095092640494574,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116767757,LOC116772674,0.5917469725144563,1.8466562952759584,0.3204423985276738,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116767757,LOC116776387,0.6318749384887994,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116767757,LOC116767803,0.8513199017729567,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116767757,LOC116769411,0.8470045077787609,3.2797934735183354,0.2582493424106223,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116768754,LOC116768781,0.6223802131617137,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779368,LOC116765332,0.3666890574485923,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779368,LOC133318729,0.3858753072833926,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779368,LOC133318730,0.3805299268105369,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779368,LOC133319213,0.3877034996894949,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779368,LOC133318733,0.385257543562514,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779368,LOC116779369,0.3859486286148674,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779368,LOC133318717,0.395817273013994,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779368,LOC116779370,0.4065090626378809,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779368,LOC116779372,0.4193478516214428,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779368,LOC116779809,0.4182285021519204,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779368,LOC133319079,0.4104085476386838,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779368,LOC116779371,0.4182158126672419,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779368,LOC116774852,0.5249543131034957,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779368,LOC116774836,0.5254617642357604,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779368,LOC116774913,0.5099753846253219,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779368,LOC116774856,0.5202816154226072,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779368,LOC116774834,0.5392096793881459,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779368,LOC116778787,0.5708128229912519,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779368,LOC116776806,0.5609485265021915,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779368,LOC116777028,0.5527341734521463,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779368,LOC133320455,0.5496853887660195,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779368,LOC133320493,0.5636532011968257,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779368,LOC133320454,0.5570128370386578,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779368,LOC133320452,0.554863618496988,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779368,LOC133320456,0.5551160902637163,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779368,LOC133320435,0.544667082789103,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779368,LOC116778974,0.5909941830576113,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779670,LOC116779180,0.8713433927172325,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116779670,LOC116779138,0.9135282647222872,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116776387,LOC116776663,0.4213729711987325,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116776387,LOC116772674,0.4546426406231616,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116776387,LOC116765954,0.5027037877827096,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116776387,LOC116777419,0.748195786200994,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116776387,LOC116767803,0.7806490998418407,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116776387,LOC116769661,0.8079192552844834,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116776387,LOC116769900,0.8395396960154422,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116776387,LOC116767121,0.8708494842370849,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116776387,LOC116769370,0.8755586627240242,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116776387,LOC116768043,0.9078085503724224,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116776387,LOC116767957,0.9069910928156736,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116776387,LOC133319384,0.9322550951625044,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116776387,LOC116768833,0.9162569925217288,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116776387,LOC116766181,1.0624581868406495,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116774758,LOC116774759,0.1900486048890104,1.215739663746776,0.156323438772493,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116774758,LOC133319489,0.1684855278796183,0.465657238902835,0.3618230616936137,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116774758,LOC116774956,0.1688033420817551,0.4456631664243069,0.3787688882527951,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116774758,LOC116774931,0.5331476300415732,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116774758,LOC116774760,0.1850411155477783,0.4852063340543947,0.3813658284333816,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116774758,LOC116774743,0.5313128562832826,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116774758,LOC116774703,0.8387530587034733,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116774758,LOC116779090,0.9292814613628918,1.9424434807782127,0.4784084945372969,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116774758,LOC116774933,0.7762716653591293,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116774758,LOC116774797,1.0033814833004584,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116774758,LOC116773004,0.8215453103297352,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
LOC116774758,LOC116768488,0.8699227097651492,-1.0,inf,GCF_018135715.1,帝王蝶 (Danaus plexippus)
